Id-Table,ID,Name,Variable,Method,Class,Package,File Path,File Name,System,Version,Release
202,CS202,UnusedParameters,length,setClob,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
203,CS203,UnusedParameters,catalog,getIndexInfo,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
204,CS204,UnusedParameters,type,ownInsertsAreVisible,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
205,CS205,UnusedParameters,value,setClientInfo,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
206,CS206,UnusedParameters,length,updateNClob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
207,CS207,UnusedParameters,columnIndex,updateSQLXML,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
208,CS208,UnusedParameters,value,writeAsciiStream,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
209,CS209,UnusedParameters,source,check_vmoptions,,,pljava-REL1_5_STABLE-BASE/pljava-so/src/main/c/Backend.c,Backend.c,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
210,CS210,UnusedParameters,catalog,getVersionColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
211,CS211,UnusedParameters,scale,setObject,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
212,CS212,UnusedParameters,map,setTypeMap,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
213,CS213,UnusedParameters,arg0,getParameterClassName,SPIParameterMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIParameterMetaData.java,SPIParameterMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
214,CS214,UnusedParameters,offset,setString,ClobValue,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
215,CS215,UnusedParameters,columnLabel,updateNCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
216,CS216,UnusedParameters,autoGeneratedKeys,executeUpdate,SPIStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
217,CS217,UnusedParameters,parameterIndex,setNClob,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
218,CS218,UnusedParameters,parameterIndex,setAsciiStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
219,CS219,UnusedParameters,typeNamePattern,getSuperTypes,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
220,CS220,UnusedParameters,pos,setBinaryStream,BlobValue,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,BlobValue.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
221,CS221,UnusedParameters,length,setAsciiStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
222,CS222,UnusedParameters,currentRow,assignRowValues,ResultSetPicker,org.postgresql.pljava.internal,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/internal/ResultSetPicker.java,ResultSetPicker.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
223,CS223,UnusedParameters,length,updateBlob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
224,CS224,UnusedParameters,o,setProvides,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-REL1_5_STABLE-BASE/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
225,CS225,UnusedParameters,length,setNClob,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
226,CS226,UnusedParameters,columnLabel,updateAsciiStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
227,CS227,UnusedParameters,schema,setSchema,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
228,CS228,UnusedParameters,o,setRequires,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-REL1_5_STABLE-BASE/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
229,CS229,UnusedParameters,parameterIndex,setNString,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
230,CS230,UnusedParameters,type,ownDeletesAreVisible,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
231,CS231,UnusedParameters,value,writeRef,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
232,CS232,UnusedParameters,catalog,getSchemas,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
233,CS233,UnusedParameters,columnLabel,getSQLXML,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
234,CS234,UnusedParameters,type,updatesAreDetected,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
235,CS235,UnusedParameters,catalog,getSuperTables,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
236,CS236,UnusedParameters,holdability,supportsResultSetHoldability,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
237,CS237,UnusedParameters,explicit,setTriggers,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-REL1_5_STABLE-BASE/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
238,CS238,UnusedParameters,x,writeNString,SQLOutputToTuple,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToTuple.java,SQLOutputToTuple.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
239,CS239,UnusedParameters,catalog,getTables,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
240,CS240,UnusedParameters,rows,relative,SingleRowResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowResultSet.java,SingleRowResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
241,CS241,UnusedParameters,catalog,getProcedures,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
242,CS242,UnusedParameters,columnLabel,updateSQLXML,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
243,CS243,UnusedParameters,readOnly,setReadOnly,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
244,CS244,UnusedParameters,type,othersInsertsAreVisible,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
245,CS245,UnusedParameters,iface,isWrapperFor,SPIStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
246,CS246,UnusedParameters,columnIndex,updateNCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
247,CS247,UnusedParameters,catalog,getColumnPrivileges,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
248,CS248,UnusedParameters,type,rowChangesAreVisible,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
249,CS249,UnusedParameters,length,updateBinaryStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
250,CS250,UnusedParameters,x,setBinaryStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
251,CS251,UnusedParameters,x,writeSQLXML,SQLOutputToTuple,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToTuple.java,SQLOutputToTuple.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
252,CS252,UnusedParameters,x,updateAsciiStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
253,CS253,UnusedParameters,columnNames,executeUpdate,SPIStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
254,CS254,UnusedParameters,row,absolute,SingleRowResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowResultSet.java,SingleRowResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
255,CS255,UnusedParameters,schemaPattern,getPseudoColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
256,CS256,UnusedParameters,parent,onStart,SPIActions,org.postgresql.pljava.example,pljava-REL1_5_STABLE-BASE/pljava-examples/src/main/java/org/postgresql/pljava/example/SPIActions.java,SPIActions.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
257,CS257,UnusedParameters,catalog,getSuperTypes,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
258,CS258,UnusedParameters,xmlObject,updateSQLXML,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
259,CS259,UnusedParameters,parameterIndex,setNCharacterStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
260,CS260,UnusedParameters,x,writeSQLXML,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
261,CS261,UnusedParameters,typeName,setNull,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
262,CS262,UnusedParameters,columnLabel,getNString,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
263,CS263,UnusedParameters,info,getPropertyInfo,SPIDriver,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDriver.java,SPIDriver.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
264,CS264,UnusedParameters,enable,setEscapeProcessing,SPIStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
265,CS265,UnusedParameters,executor,abort,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
266,CS266,UnusedParameters,schemaPattern,getSuperTables,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
267,CS267,UnusedParameters,columnIndex,getNString,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
268,CS268,UnusedParameters,rows,relative,ResultSetBase,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/ResultSetBase.java,ResultSetBase.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
269,CS269,UnusedParameters,type,rowChangesAreDetected,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
270,CS270,UnusedParameters,e,setCost,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-REL1_5_STABLE-BASE/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
271,CS271,UnusedParameters,level,setTransactionIsolation,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
272,CS272,UnusedParameters,reader,setClob,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
273,CS273,UnusedParameters,resultSetType,prepareCall,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
274,CS274,UnusedParameters,sql,prepareCall,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
275,CS275,UnusedParameters,value,writeObject,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
276,CS276,UnusedParameters,holdability,setHoldability,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
277,CS277,UnusedParameters,iface,isWrapperFor,SyntheticResultSetMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SyntheticResultSetMetaData.java,SyntheticResultSetMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
278,CS278,UnusedParameters,parameterIndex,setClob,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
279,CS279,UnusedParameters,toType,supportsConvert,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
280,CS280,UnusedParameters,approximate,getIndexInfo,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
281,CS281,UnusedParameters,functionNamePattern,getFunctionColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
282,CS282,UnusedParameters,statement,executeUpdate,SPIStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
283,CS283,UnusedParameters,columnNames,execute,SPIStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
284,CS284,UnusedParameters,columnNamePattern,getPseudoColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
285,CS285,UnusedParameters,x,updateObject,SingleRowReader,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowReader.java,SingleRowReader.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
286,CS286,UnusedParameters,e,setAlignment,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-REL1_5_STABLE-BASE/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
287,CS287,UnusedParameters,iface,isWrapperFor,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
288,CS288,UnusedParameters,pos,Java_org_postgresql_pljava_internal_LargeObject__1truncate,,,pljava-REL1_5_STABLE-BASE/pljava-so/src/main/c/type/LargeObject.c,LargeObject.c,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
289,CS289,UnusedParameters,value,writeBlob,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
290,CS290,UnusedParameters,schemaPattern,getSchemas,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
291,CS291,UnusedParameters,reader,updateNClob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
292,CS292,UnusedParameters,pattern,position,ClobValue,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
293,CS293,UnusedParameters,source,check_classpath,,,pljava-REL1_5_STABLE-BASE/pljava-so/src/main/c/Backend.c,Backend.c,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
294,CS294,UnusedParameters,tableNamePattern,getPseudoColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
